timestamp,WashingMachine_kW,Dishwasher_kW,Dryer_kW,WaterHeater_kW,Total_kW
2025-02-18 16:45:00,0.043,0.024,0.0,1.698,1.765
2025-02-18 17:00:00,0.0,0.003,0.005,1.685,1.693
2025-02-18 17:15:00,0.0,0.013,0.0,0.048,0.061
2025-02-18 17:30:00,0.016,0.0,0.025,0.053,0.094
2025-02-18 17:45:00,0.012,0.005,0.017,0.114,0.148
2025-02-18 18:00:00,0.009,0.004,0.0,0.128,0.141
2025-02-18 18:15:00,0.03,0.022,0.01,0.102,0.164
2025-02-18 18:30:00,0.053,0.0,0.0,0.079,0.132
2025-02-18 18:45:00,0.0,0.035,0.0,0.091,0.126
2025-02-18 19:00:00,0.0,0.069,0.003,0.123,0.195
2025-02-18 19:15:00,0.0,0.0,0.024,0.087,0.111
2025-02-18 19:30:00,0.0,0.04,0.0,0.067,0.107
2025-02-18 19:45:00,0.03,0.026,0.0,0.096,0.152
2025-02-18 20:00:00,0.624,0.036,0.013,2.245,2.918
2025-02-18 20:15:00,0.587,0.0,0.012,2.236,2.835
2025-02-18 20:30:00,1.884,0.0,0.0,2.254,4.138
2025-02-18 20:45:00,1.885,0.0,0.045,2.164,4.094
2025-02-18 21:00:00,1.816,0.012,0.0,2.268,4.096
2025-02-18 21:15:00,0.417,0.042,0.0,0.158,0.617
2025-02-18 21:30:00,0.369,0.0,0.019,0.116,0.504
2025-02-18 21:45:00,0.359,0.0,0.039,0.106,0.504
2025-02-18 22:00:00,0.017,0.0,0.0,1.819,1.836
2025-02-18 22:15:00,0.0,0.016,0.0,0.049,0.065
2025-02-18 22:30:00,0.0,0.008,0.011,1.882,1.901
2025-02-18 22:45:00,0.0,0.008,0.009,1.841,1.858
2025-02-18 23:00:00,0.027,0.0,0.0,0.109,0.136
2025-02-18 23:15:00,0.0,0.0,0.0,1.717,1.717
2025-02-18 23:30:00,0.043,0.018,0.009,0.088,0.158
2025-02-18 23:45:00,0.0,0.033,0.037,0.102,0.172
2025-02-19 00:00:00,0.0,0.034,0.0,0.096,0.13
2025-02-19 00:15:00,0.0,0.0,0.015,0.062,0.077
2025-02-19 00:30:00,0.0,0.0,0.0,0.137,0.137
2025-02-19 00:45:00,0.0,0.0,0.0,0.105,0.105
2025-02-19 01:00:00,0.034,0.004,0.0,0.132,0.17
2025-02-19 01:15:00,0.037,0.0,0.036,0.148,0.221
2025-02-19 01:30:00,0.0,0.03,0.025,0.122,0.177
2025-02-19 01:45:00,0.012,0.0,0.0,0.078,0.09
2025-02-19 02:00:00,0.034,0.0,0.0,0.133,0.167
2025-02-19 02:15:00,0.013,0.007,0.0,0.088,0.108
2025-02-19 02:30:00,0.0,0.057,0.0,0.086,0.143
2025-02-19 02:45:00,0.0,0.031,0.016,0.143,0.19
2025-02-19 03:00:00,0.0,0.0,0.013,0.111,0.124
2025-02-19 03:15:00,0.02,0.01,0.017,0.071,0.118
2025-02-19 03:30:00,0.032,0.0,0.0,0.149,0.181
2025-02-19 03:45:00,0.044,0.0,0.009,0.13,0.183
2025-02-19 04:00:00,0.002,0.061,0.0,0.097,0.16
2025-02-19 04:15:00,0.0,0.073,0.011,1.543,1.627
2025-02-19 04:30:00,0.0,0.0,0.0,1.59,1.59
2025-02-19 04:45:00,0.01,0.023,0.066,0.087,0.186
2025-02-19 05:00:00,0.006,0.0,0.0,0.146,0.152
2025-02-19 05:15:00,0.07,0.0,0.0,0.124,0.194
2025-02-19 05:30:00,0.0,0.041,0.0,0.05,0.091
2025-02-19 05:45:00,0.035,0.046,0.025,0.057,0.163
2025-02-19 06:00:00,0.0,0.015,0.0,0.059,0.074
2025-02-19 06:15:00,0.0,0.0,0.0,0.051,0.051
2025-02-19 06:30:00,0.063,0.0,0.0,2.422,2.485
2025-02-19 06:45:00,0.0,0.017,0.0,2.479,2.496
2025-02-19 07:00:00,0.0,0.0,0.039,2.477,2.516
2025-02-19 07:15:00,0.0,0.0,0.0,2.438,2.438
2025-02-19 07:30:00,0.007,0.001,0.081,0.047,0.136
2025-02-19 07:45:00,0.0,0.013,0.06,0.116,0.189
2025-02-19 08:00:00,0.0,0.0,0.0,0.063,0.063
2025-02-19 08:15:00,0.0,0.0,0.024,0.107,0.131
2025-02-19 08:30:00,0.0,0.031,0.032,0.038,0.101
2025-02-19 08:45:00,0.02,0.0,0.0,0.1,0.12
2025-02-19 09:00:00,0.014,0.013,0.0,0.119,0.146
2025-02-19 09:15:00,0.004,0.033,0.006,0.089,0.132
2025-02-19 09:30:00,0.0,0.061,0.019,0.068,0.148
2025-02-19 09:45:00,0.0,0.06,0.003,0.103,0.166
2025-02-19 10:00:00,0.0,0.0,0.005,0.122,0.127
2025-02-19 10:15:00,0.008,0.01,0.033,0.114,0.165
2025-02-19 10:30:00,0.001,0.0,0.024,0.135,0.16
2025-02-19 10:45:00,0.016,0.0,0.0,0.075,0.091
2025-02-19 11:00:00,0.008,0.034,0.013,0.1,0.155
2025-02-19 11:15:00,0.0,0.032,0.0,0.083,0.115
2025-02-19 11:30:00,0.0,0.022,0.012,0.139,0.173
2025-02-19 11:45:00,0.039,0.053,0.008,0.058,0.158
2025-02-19 12:00:00,0.0,0.07,0.0,0.035,0.105
2025-02-19 12:15:00,0.03,0.0,0.012,0.074,0.116
2025-02-19 12:30:00,0.0,0.033,0.0,1.946,1.979
2025-02-19 12:45:00,0.0,0.004,0.011,1.996,2.011
2025-02-19 13:00:00,0.0,0.0,0.017,0.087,0.104
2025-02-19 13:15:00,0.0,0.017,0.001,1.774,1.792
2025-02-19 13:30:00,0.0,0.0,0.0,0.082,0.082
2025-02-19 13:45:00,0.051,0.0,0.0,0.069,0.12
2025-02-19 14:00:00,0.0,0.0,0.039,0.094,0.133
2025-02-19 14:15:00,0.0,0.011,0.006,0.092,0.109
2025-02-19 14:30:00,0.015,0.001,0.0,0.109,0.125
2025-02-19 14:45:00,0.0,0.022,0.0,0.103,0.125
2025-02-19 15:00:00,0.0,0.0,0.0,0.106,0.106
2025-02-19 15:15:00,0.0,0.0,0.0,0.109,0.109
2025-02-19 15:30:00,0.0,0.0,0.0,0.112,0.112
2025-02-19 15:45:00,0.036,0.027,0.052,1.793,1.908
2025-02-19 16:00:00,0.0,0.0,0.0,0.0,0.0
2025-02-19 16:15:00,0.016,0.015,0.0,0.07,0.101
2025-02-19 16:30:00,0.0,0.0,0.015,0.072,0.087
2025-02-19 16:45:00,0.014,0.0,0.036,0.132,0.182
2025-02-19 17:00:00,0.0,0.029,0.0,0.076,0.105
2025-02-19 17:15:00,0.018,0.0,0.0,0.105,0.123
2025-02-19 17:30:00,0.0,0.679,0.007,0.08,0.766
2025-02-19 17:45:00,0.0,0.682,0.005,0.095,0.782
2025-02-19 18:00:00,0.019,1.611,0.036,0.111,1.777
2025-02-19 18:15:00,0.0,1.638,0.026,0.064,1.728
2025-02-19 18:30:00,0.609,1.63,0.0,0.05,2.289
2025-02-19 18:45:00,0.593,0.455,0.0,0.094,1.142
2025-02-19 19:00:00,1.75,0.419,0.018,0.074,2.261
2025-02-19 19:15:00,1.764,0.261,0.026,2.031,4.082
2025-02-19 19:30:00,1.826,0.0,0.0,2.06,3.886
2025-02-19 19:45:00,0.426,0.0,0.021,2.075,2.522
2025-02-19 20:00:00,0.399,0.016,0.007,2.041,2.463
2025-02-19 20:15:00,0.249,0.026,0.0,0.094,0.369
2025-02-19 20:30:00,0.0,0.004,0.0,0.092,0.096
2025-02-19 20:45:00,0.0,0.009,0.0,0.079,0.088
2025-02-19 21:00:00,0.004,0.0,0.0,1.972,1.976
2025-02-19 21:15:00,0.0,0.012,0.0,0.067,0.079
2025-02-19 21:30:00,0.0,0.012,0.0,0.052,0.064
2025-02-19 21:45:00,0.002,0.0,0.0,0.121,0.123
2025-02-19 22:00:00,0.013,0.03,0.0,0.119,0.162
2025-02-19 22:15:00,0.0,0.04,0.0,0.151,0.191
2025-02-19 22:30:00,0.036,0.036,0.0,0.115,0.187
2025-02-19 22:45:00,0.0,0.04,0.01,0.109,0.159
2025-02-19 23:00:00,0.0,0.0,0.023,0.113,0.136
2025-02-19 23:15:00,0.0,0.04,0.032,0.144,0.216
2025-02-19 23:30:00,0.016,0.001,0.0,0.0,0.017
2025-02-19 23:45:00,0.014,0.009,0.0,0.071,0.094
2025-02-20 00:00:00,0.039,0.0,0.0,2.041,2.08
2025-02-20 00:15:00,0.007,0.0,0.0,1.966,1.973
2025-02-20 00:30:00,0.008,0.0,0.0,0.038,0.046
2025-02-20 00:45:00,0.0,0.0,0.0,0.056,0.056
2025-02-20 01:00:00,0.056,0.0,0.001,0.078,0.135
2025-02-20 01:15:00,0.012,0.0,0.0,1.967,1.979
2025-02-20 01:30:00,0.019,0.0,0.018,0.078,0.115
2025-02-20 01:45:00,0.0,0.0,0.0,0.136,0.136
2025-02-20 02:00:00,0.0,0.001,0.014,0.059,0.074
2025-02-20 02:15:00,0.0,0.0,0.0,0.057,0.057
2025-02-20 02:30:00,0.0,0.021,0.035,0.062,0.118
2025-02-20 02:45:00,0.015,0.015,0.015,0.046,0.091
2025-02-20 03:00:00,0.001,0.006,0.009,0.101,0.117
2025-02-20 03:15:00,0.049,0.0,0.019,0.122,0.19
2025-02-20 03:30:00,0.022,0.0,0.002,0.033,0.057
2025-02-20 03:45:00,0.002,0.018,0.011,1.641,1.672
2025-02-20 04:00:00,0.0,0.0,0.026,0.054,0.08
2025-02-20 04:15:00,0.028,0.014,0.005,0.102,0.149
2025-02-20 04:30:00,0.015,0.026,0.0,0.065,0.106
2025-02-20 04:45:00,0.0,0.0,0.012,0.084,0.096
2025-02-20 05:00:00,0.0,0.038,0.0,0.032,0.07
2025-02-20 05:15:00,0.051,0.0,0.034,0.092,0.177
2025-02-20 05:30:00,0.012,0.0,0.007,0.056,0.075
2025-02-20 05:45:00,0.021,0.037,0.006,0.111,0.175
2025-02-20 06:00:00,0.0,0.0,0.015,0.066,0.081
2025-02-20 06:15:00,0.0,0.0,0.026,0.063,0.089
2025-02-20 06:30:00,0.0,0.034,0.037,0.066,0.137
2025-02-20 06:45:00,0.0,0.0,0.006,3.898,3.904
2025-02-20 07:00:00,0.019,0.0,0.0,3.947,3.966
2025-02-20 07:15:00,0.015,0.0,0.008,2.293,2.316
2025-02-20 07:30:00,0.003,0.007,0.0,0.026,0.036
2025-02-20 07:45:00,0.0,0.001,0.0,0.073,0.074
2025-02-20 08:00:00,0.027,0.016,0.0,0.023,0.066
2025-02-20 08:15:00,0.031,0.0,0.0,0.08,0.111
2025-02-20 08:30:00,0.023,0.0,0.0,0.117,0.14
2025-02-20 08:45:00,0.009,0.008,0.0,0.079,0.096
2025-02-20 09:00:00,0.0,0.014,0.057,0.056,0.127
2025-02-20 09:15:00,0.0,0.005,0.0,0.107,0.112
2025-02-20 09:30:00,0.037,0.019,0.061,0.107,0.224
2025-02-20 09:45:00,0.0,0.0,0.0,0.104,0.104
2025-02-20 10:00:00,0.058,0.0,0.024,1.827,1.909
2025-02-20 10:15:00,0.0,0.0,0.0,1.946,1.946
2025-02-20 10:30:00,0.0,0.0,0.047,0.057,0.104
2025-02-20 10:45:00,0.01,0.0,0.043,0.04,0.093
2025-02-20 11:00:00,0.0,0.0,0.0,0.042,0.042
2025-02-20 11:15:00,0.021,0.003,0.0,0.115,0.139
2025-02-20 11:30:00,0.029,0.0,0.0,0.063,0.092
2025-02-20 11:45:00,0.0,0.024,0.0,1.714,1.738
2025-02-20 12:00:00,0.01,0.0,0.014,0.04,0.064
2025-02-20 12:15:00,0.0,0.032,0.0,0.061,0.093
2025-02-20 12:30:00,0.027,0.009,2.591,0.079,2.706
2025-02-20 12:45:00,0.0,0.02,2.492,0.029,2.541
2025-02-20 13:00:00,0.0,0.003,2.424,0.001,2.428
2025-02-20 13:15:00,0.0,0.0,2.374,0.09,2.464
2025-02-20 13:30:00,0.0,0.0,2.314,0.122,2.436
2025-02-20 13:45:00,0.028,0.0,0.173,0.045,0.246
2025-02-20 14:00:00,0.0,0.031,0.0,0.058,0.089
2025-02-20 14:15:00,0.004,0.0,0.019,0.049,0.072
2025-02-20 14:30:00,0.0,0.0,0.057,0.053,0.11
2025-02-20 14:45:00,0.03,0.07,0.001,0.091,0.192
2025-02-20 15:00:00,0.017,0.0,0.0,0.073,0.09
2025-02-20 15:15:00,0.034,0.004,0.046,0.074,0.158
2025-02-20 15:30:00,0.0,0.0,0.025,0.081,0.106
2025-02-20 15:45:00,0.0,0.0,0.012,0.102,0.114
2025-02-20 16:00:00,0.0,0.0,0.002,0.06,0.062
2025-02-20 16:15:00,0.027,0.0,0.026,0.015,0.068
2025-02-20 16:30:00,0.0,0.0,0.0,0.051,0.051
2025-02-20 16:45:00,0.0,0.017,0.056,0.068,0.141
2025-02-20 17:00:00,0.035,0.027,0.019,0.048,0.129
2025-02-20 17:15:00,0.0,0.01,0.0,0.101,0.111
2025-02-20 17:30:00,0.0,0.0,0.0,0.072,0.072
2025-02-20 17:45:00,0.626,0.0,0.035,0.102,0.763
2025-02-20 18:00:00,0.644,0.0,0.0,0.146,0.79
2025-02-20 18:15:00,1.756,0.02,0.004,0.066,1.846
2025-02-20 18:30:00,1.755,0.036,0.0,0.064,1.855
2025-02-20 18:45:00,1.7,0.0,0.0,0.106,1.806
2025-02-20 19:00:00,0.362,0.0,0.019,0.048,0.429
2025-02-20 19:15:00,0.39,0.0,0.0,0.012,0.402
2025-02-20 19:30:00,0.281,0.042,0.0,2.101,2.424
2025-02-20 19:45:00,0.0,0.0,0.015,2.163,2.178
2025-02-20 20:00:00,0.0,0.0,0.025,2.155,2.18
2025-02-20 20:15:00,0.0,0.038,0.0,0.06,0.098
2025-02-20 20:30:00,0.0,0.046,0.0,0.03,0.076
2025-02-20 20:45:00,0.0,0.587,0.0,0.0,0.587
2025-02-20 21:00:00,0.049,0.597,0.055,0.142,0.843
2025-02-20 21:15:00,0.029,1.878,0.022,0.038,1.967
2025-02-20 21:30:00,0.0,1.971,0.016,0.053,2.04
2025-02-20 21:45:00,0.034,1.842,0.017,0.043,1.936
2025-02-20 22:00:00,0.0,0.405,0.005,0.06,0.47
2025-02-20 22:15:00,0.0,0.455,0.0,0.102,0.557
2025-02-20 22:30:00,0.0,0.294,0.0,0.068,0.362
2025-02-20 22:45:00,0.0,0.026,0.029,0.115,0.17
2025-02-20 23:00:00,0.0,0.0,0.035,0.026,0.061
2025-02-20 23:15:00,0.0,0.0,0.052,0.023,0.075
2025-02-20 23:30:00,0.0,0.006,0.0,0.055,0.061
2025-02-20 23:45:00,0.0,0.002,0.001,0.057,0.06
2025-02-21 00:00:00,0.023,0.017,0.0,0.039,0.079
2025-02-21 00:15:00,0.012,0.0,0.002,0.11,0.124
2025-02-21 00:30:00,0.0,0.0,0.0,0.062,0.062
2025-02-21 00:45:00,0.0,0.049,0.0,0.052,0.101
2025-02-21 01:00:00,0.023,0.034,0.0,1.486,1.543
2025-02-21 01:15:00,0.025,0.083,0.0,1.454,1.562
2025-02-21 01:30:00,0.0,0.0,0.007,0.097,0.104
2025-02-21 01:45:00,0.027,0.0,0.009,0.066,0.102
2025-02-21 02:00:00,0.0,0.011,0.0,0.048,0.059
2025-02-21 02:15:00,0.032,0.006,0.0,0.069,0.107
2025-02-21 02:30:00,0.047,0.0,0.022,0.003,0.072
2025-02-21 02:45:00,0.006,0.023,0.017,0.034,0.08
2025-02-21 03:00:00,0.006,0.001,0.018,0.011,0.036
2025-02-21 03:15:00,0.008,0.004,0.0,0.063,0.075
2025-02-21 03:30:00,0.0,0.004,0.0,0.032,0.036
2025-02-21 03:45:00,0.0,0.014,0.0,1.851,1.865
2025-02-21 04:00:00,0.0,0.03,0.0,0.057,0.087
2025-02-21 04:15:00,0.0,0.0,0.0,0.058,0.058
2025-02-21 04:30:00,0.004,0.0,0.006,0.033,0.043
2025-02-21 04:45:00,0.0,0.0,0.027,0.004,0.031
2025-02-21 05:00:00,0.0,0.0,0.003,0.035,0.038
2025-02-21 05:15:00,0.011,0.0,0.002,0.053,0.066
2025-02-21 05:30:00,0.029,0.015,0.0,0.011,0.055
2025-02-21 05:45:00,0.017,0.019,0.02,0.095,0.151
2025-02-21 06:00:00,0.005,0.0,0.039,0.08,0.124
2025-02-21 06:15:00,0.025,0.037,0.0,0.042,0.104
2025-02-21 06:30:00,0.019,0.035,0.027,2.668,2.749
2025-02-21 06:45:00,0.078,0.0,0.002,2.694,2.774
2025-02-21 07:00:00,0.0,0.0,0.0,4.478,4.478
2025-02-21 07:15:00,0.0,0.012,0.032,0.097,0.141
2025-02-21 07:30:00,0.0,0.0,0.0,0.042,0.042
2025-02-21 07:45:00,0.0,0.014,0.0,0.011,0.025
2025-02-21 08:00:00,0.0,0.053,0.0,0.051,0.104
2025-02-21 08:15:00,0.044,0.014,0.0,0.019,0.077
2025-02-21 08:30:00,0.038,0.062,0.0,0.017,0.117
2025-02-21 08:45:00,0.0,0.008,0.0,1.903,1.911
2025-02-21 09:00:00,0.022,0.022,0.0,1.86,1.904
2025-02-21 09:15:00,0.0,0.0,0.0,0.022,0.022
2025-02-21 09:30:00,0.0,0.0,0.003,0.043,0.046
2025-02-21 09:45:00,0.0,0.0,0.0,0.045,0.045
2025-02-21 10:00:00,0.03,0.0,0.0,0.043,0.073
2025-02-21 10:15:00,0.0,0.028,0.0,0.108,0.136
2025-02-21 10:30:00,0.0,0.0,0.0,0.021,0.021
2025-02-21 10:45:00,0.016,0.007,0.0,0.026,0.049
2025-02-21 11:00:00,0.029,0.033,0.0,0.033,0.095
2025-02-21 11:15:00,0.005,0.029,0.0,0.022,0.056
2025-02-21 11:30:00,0.024,0.0,0.0,0.043,0.067
2025-02-21 11:45:00,0.007,0.0,0.001,0.022,0.03
2025-02-21 12:00:00,0.015,0.0,0.0,0.035,0.05
2025-02-21 12:15:00,0.0,0.0,0.0,0.1,0.1
2025-02-21 12:30:00,0.035,0.0,0.016,0.093,0.144
2025-02-21 12:45:00,0.0,0.047,0.0,0.061,0.108
2025-02-21 13:00:00,0.001,0.051,0.011,0.045,0.108
2025-02-21 13:15:00,0.0,0.003,0.0,0.07,0.073
2025-02-21 13:30:00,0.01,0.0,0.0,0.081,0.091
2025-02-21 13:45:00,0.0,0.0,0.003,0.096,0.099
2025-02-21 14:00:00,0.003,0.0,0.0,0.015,0.018
2025-02-21 14:15:00,0.027,0.033,0.0,0.091,0.151
2025-02-21 14:30:00,0.009,0.033,0.009,0.059,0.11
2025-02-21 14:45:00,0.0,0.0,0.0,0.031,0.031
2025-02-21 15:00:00,0.018,0.0,0.0,0.018,0.036
2025-02-21 15:15:00,0.0,0.0,0.0,0.002,0.002
2025-02-21 15:30:00,0.0,0.058,0.005,0.069,0.132
2025-02-21 15:45:00,0.0,0.0,0.013,0.038,0.051
2025-02-21 16:00:00,0.018,0.0,0.0,0.04,0.058
2025-02-21 16:15:00,0.049,0.0,0.0,1.916,1.965
2025-02-21 16:30:00,0.0,0.0,0.019,0.049,0.068
2025-02-21 16:45:00,0.0,0.0,0.027,0.056,0.083
2025-02-21 17:00:00,0.0,0.0,0.0,0.077,0.077
2025-02-21 17:15:00,0.64,0.0,0.02,0.026,0.686
2025-02-21 17:30:00,0.583,0.004,0.042,0.065,0.694
2025-02-21 17:45:00,1.89,0.001,0.004,0.0,1.895
2025-02-21 18:00:00,1.91,0.026,0.0,0.054,1.99
2025-02-21 18:15:00,1.885,0.0,0.001,0.087,1.973
2025-02-21 18:30:00,0.395,0.003,0.021,0.064,0.483
2025-02-21 18:45:00,0.428,0.026,0.0,1.599,2.053
2025-02-21 19:00:00,0.276,0.068,0.0,3.929,4.273
2025-02-21 19:15:00,0.0,0.004,0.033,2.362,2.399
2025-02-21 19:30:00,0.0,0.0,0.0,2.32,2.32
2025-02-21 19:45:00,0.0,0.005,0.0,2.336,2.341
2025-02-21 20:00:00,0.014,0.05,0.027,2.359,2.45
2025-02-21 20:15:00,0.0,0.003,0.017,2.403,2.423
2025-02-21 20:30:00,0.0,0.03,0.031,0.085,0.146
2025-02-21 20:45:00,0.026,0.035,0.04,0.03,0.131
2025-02-21 21:00:00,0.0,0.0,0.059,0.067,0.126
2025-02-21 21:15:00,0.036,0.0,0.051,0.046,0.133
2025-02-21 21:30:00,0.028,0.068,0.0,0.097,0.193
2025-02-21 21:45:00,0.0,0.009,0.0,0.037,0.046
2025-02-21 22:00:00,0.019,0.0,0.019,0.024,0.062
2025-02-21 22:15:00,0.011,0.005,0.003,0.07,0.089
2025-02-21 22:30:00,0.0,0.001,0.0,0.052,0.053
2025-02-21 22:45:00,0.018,0.0,0.0,0.063,0.081
2025-02-21 23:00:00,0.0,0.0,0.009,0.085,0.094
2025-02-21 23:15:00,0.033,0.001,0.024,0.06,0.118
2025-02-21 23:30:00,0.0,0.0,0.006,0.039,0.045
2025-02-21 23:45:00,0.0,0.004,0.0,0.0,0.004
2025-02-22 00:00:00,0.011,0.0,0.0,0.039,0.05
2025-02-22 00:15:00,0.0,0.043,0.012,0.046,0.101
2025-02-22 00:30:00,0.0,0.0,0.029,0.011,0.04
2025-02-22 00:45:00,0.0,0.019,0.0,0.059,0.078
2025-02-22 01:00:00,0.02,0.0,0.0,1.719,1.739
2025-02-22 01:15:00,0.039,0.0,0.024,0.099,0.162
2025-02-22 01:30:00,0.0,0.027,0.0,0.065,0.092
2025-02-22 01:45:00,0.0,0.0,0.0,0.076,0.076
2025-02-22 02:00:00,0.008,0.016,0.021,0.075,0.12
2025-02-22 02:15:00,0.0,0.0,0.0,0.108,0.108
2025-02-22 02:30:00,0.0,0.0,0.008,0.047,0.055
2025-02-22 02:45:00,0.019,0.0,0.027,0.077,0.123
2025-02-22 03:00:00,0.0,0.011,0.015,0.054,0.08
2025-02-22 03:15:00,0.0,0.058,0.0,0.011,0.069
2025-02-22 03:30:00,0.0,0.0,0.0,0.033,0.033
2025-02-22 03:45:00,0.005,0.004,0.0,0.064,0.073
2025-02-22 04:00:00,0.021,0.028,0.0,0.056,0.105
2025-02-22 04:15:00,0.0,0.012,0.0,2.022,2.034
2025-02-22 04:30:00,0.028,0.016,0.0,0.089,0.133
2025-02-22 04:45:00,0.0,0.0,0.0,0.093,0.093
2025-02-22 05:00:00,0.003,0.0,0.005,0.056,0.064
2025-02-22 05:15:00,0.0,0.013,0.0,0.026,0.039
2025-02-22 05:30:00,0.001,0.0,0.041,0.053,0.095
2025-02-22 05:45:00,0.014,0.0,0.02,0.0,0.034
2025-02-22 06:00:00,0.0,0.0,0.002,0.006,0.008
2025-02-22 06:15:00,0.013,0.0,0.0,0.045,0.058
2025-02-22 06:30:00,0.0,0.049,0.0,2.473,2.522
2025-02-22 06:45:00,0.0,0.03,0.0,2.44,2.47
2025-02-22 07:00:00,0.0,0.005,0.037,2.511,2.553
2025-02-22 07:15:00,0.06,0.0,0.0,2.452,2.512
2025-02-22 07:30:00,0.0,0.002,0.0,0.081,0.083
2025-02-22 07:45:00,0.06,0.021,0.0,0.076,0.157
2025-02-22 08:00:00,0.0,0.033,0.08,0.063,0.176
2025-02-22 08:15:00,0.047,0.021,0.0,0.048,0.116
2025-02-22 08:30:00,0.014,0.015,0.0,0.064,0.093
2025-02-22 08:45:00,0.0,0.0,0.025,0.067,0.092
2025-02-22 09:00:00,0.03,0.016,0.022,0.07,0.138
2025-02-22 09:15:00,0.035,0.025,0.0,0.018,0.078
2025-02-22 09:30:00,0.016,0.011,0.0,0.052,0.079
2025-02-22 09:45:00,0.019,0.0,0.0,1.652,1.671
2025-02-22 10:00:00,0.04,0.037,0.0,0.084,0.161
2025-02-22 10:15:00,0.006,0.0,0.011,0.091,0.108
2025-02-22 10:30:00,0.0,0.0,0.0,0.044,0.044
2025-02-22 10:45:00,0.0,0.0,0.055,0.014,0.069
2025-02-22 11:00:00,0.023,0.0,0.033,0.056,0.112
2025-02-22 11:15:00,0.035,0.005,2.593,0.047,2.68
2025-02-22 11:30:00,0.0,0.0,2.513,0.046,2.559
2025-02-22 11:45:00,0.024,0.017,2.372,0.024,2.437
2025-02-22 12:00:00,0.0,0.0,2.375,0.089,2.464
2025-02-22 12:15:00,0.0,0.068,2.255,0.057,2.38
2025-02-22 12:30:00,0.002,0.003,2.153,0.025,2.183
2025-02-22 12:45:00,0.0,0.012,0.229,0.067,0.308
2025-02-22 13:00:00,0.0,0.0,0.007,0.028,0.035
2025-02-22 13:15:00,0.002,0.046,0.0,0.011,0.059
2025-02-22 13:30:00,0.026,0.0,0.0,0.061,0.087
2025-02-22 13:45:00,0.048,0.038,0.004,0.085,0.175
2025-02-22 14:00:00,0.0,0.024,0.0,0.089,0.113
2025-02-22 14:15:00,0.0,0.057,0.0,0.064,0.121
2025-02-22 14:30:00,0.001,0.042,0.036,0.067,0.146
2025-02-22 14:45:00,0.04,0.033,0.057,0.081,0.211
2025-02-22 15:00:00,0.034,0.003,0.048,0.108,0.193
2025-02-22 15:15:00,0.009,0.017,0.003,0.035,0.064
2025-02-22 15:30:00,0.012,0.033,0.0,0.113,0.158
2025-02-22 15:45:00,0.045,0.003,0.0,0.07,0.118
2025-02-22 16:00:00,0.011,0.0,0.038,0.045,0.094
2025-02-22 16:15:00,0.0,0.011,0.038,0.094,0.143
2025-02-22 16:30:00,0.057,0.013,0.0,0.062,0.132
2025-02-22 16:45:00,0.005,0.0,0.0,0.047,0.052
2025-02-22 17:00:00,0.019,0.1,0.066,0.093,0.278
2025-02-22 17:15:00,0.544,0.601,0.0,0.076,1.221
2025-02-22 17:30:00,0.599,0.644,0.018,0.09,1.351
2025-02-22 17:45:00,1.611,1.734,0.0,0.046,3.391
2025-02-22 18:00:00,1.636,1.686,0.0,0.055,3.377
2025-02-22 18:15:00,1.674,1.675,0.0,0.057,3.406
2025-02-22 18:30:00,0.428,0.989,0.0,0.068,1.485
2025-02-22 18:45:00,0.372,1.02,0.022,0.103,1.517
2025-02-22 19:00:00,0.33,1.92,0.0,0.062,2.312
2025-02-22 19:15:00,0.0,1.68,0.0,2.419,4.099
2025-02-22 19:30:00,0.0,1.647,0.0,2.445,4.092
2025-02-22 19:45:00,0.608,0.394,0.033,2.458,3.493
2025-02-22 20:00:00,0.578,0.35,0.004,2.486,3.418
2025-02-22 20:15:00,1.865,0.277,0.026,2.479,4.647
2025-02-22 20:30:00,1.898,0.0,0.004,2.471,4.373
2025-02-22 20:45:00,1.895,0.0,0.017,0.076,1.988
2025-02-22 21:00:00,0.416,0.0,0.0,1.883,2.299
2025-02-22 21:15:00,0.456,0.0,0.0,0.056,0.512
2025-02-22 21:30:00,0.296,0.027,0.063,0.012,0.398
2025-02-22 21:45:00,0.019,0.04,0.008,0.071,0.138
2025-02-22 22:00:00,0.028,0.016,0.0,0.077,0.121
2025-02-22 22:15:00,0.049,0.084,0.0,0.112,0.245
2025-02-22 22:30:00,0.033,0.0,0.0,0.062,0.095
2025-02-22 22:45:00,0.0,0.0,0.0,0.105,0.105
2025-02-22 23:00:00,0.026,0.02,0.0,0.058,0.104
2025-02-22 23:15:00,0.0,0.0,0.03,2.002,2.032
2025-02-22 23:30:00,0.0,0.022,0.01,0.035,0.067
2025-02-22 23:45:00,0.046,0.015,0.0,0.111,0.172
2025-02-23 00:00:00,0.025,0.0,0.026,0.011,0.062
2025-02-23 00:15:00,0.0,0.0,0.0,0.041,0.041
2025-02-23 00:30:00,0.012,0.0,0.0,0.082,0.094
2025-02-23 00:45:00,0.0,0.01,0.0,0.095,0.105
2025-02-23 01:00:00,0.0,0.024,0.009,0.022,0.055
2025-02-23 01:15:00,0.047,0.0,0.01,0.06,0.117
2025-02-23 01:30:00,0.021,0.0,0.02,0.047,0.088
2025-02-23 01:45:00,0.01,0.031,0.008,0.014,0.063
2025-02-23 02:00:00,0.0,0.0,0.0,0.055,0.055
